,age,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,y
380,38,married,secondary,no,757,yes,no,unknown,6,133,1,-1,0,no
381,49,married,secondary,no,245,yes,yes,unknown,6,318,1,-1,0,no
382,40,married,secondary,no,8486,no,no,unknown,6,260,3,-1,0,no
383,43,married,unknown,no,350,no,no,unknown,6,437,1,-1,0,no
384,38,married,secondary,no,20,yes,no,unknown,6,402,1,-1,0,no
385,58,married,secondary,no,1667,yes,yes,unknown,6,85,1,-1,0,no
386,57,married,unknown,no,345,yes,no,unknown,6,125,1,-1,0,no
387,32,married,secondary,no,10,yes,no,unknown,6,501,4,-1,0,no
388,56,married,tertiary,no,830,yes,yes,unknown,6,1201,1,-1,0,yes
389,58,divorced,unknown,no,29,yes,no,unknown,6,253,1,-1,0,no
390,60,divorced,secondary,no,545,yes,no,unknown,6,1030,1,-1,0,yes
391,37,married,tertiary,no,8730,yes,no,unknown,6,149,1,-1,0,no
392,46,divorced,tertiary,no,477,yes,no,unknown,6,114,1,-1,0,no
393,27,married,secondary,no,4,yes,no,unknown,6,243,1,-1,0,no
394,43,married,secondary,no,1205,yes,no,unknown,6,769,2,-1,0,no
395,32,single,secondary,no,0,yes,yes,unknown,6,135,3,-1,0,no
396,40,single,secondary,no,263,yes,no,unknown,6,231,1,-1,0,no
397,38,married,secondary,no,1,no,no,unknown,6,76,1,-1,0,no
398,34,married,secondary,no,283,no,yes,unknown,6,199,1,-1,0,no
399,47,married,primary,no,206,yes,no,unknown,6,152,1,-1,0,no
400,42,married,primary,no,17,yes,no,unknown,6,124,1,-1,0,no
401,48,married,secondary,no,141,yes,yes,unknown,6,424,1,-1,0,no
402,29,single,tertiary,no,16,yes,no,unknown,6,43,1,-1,0,no
403,50,married,secondary,no,206,yes,no,unknown,6,154,1,-1,0,no
404,52,married,unknown,no,7,no,no,unknown,6,203,2,-1,0,no
405,50,married,tertiary,no,0,no,no,unknown,6,326,1,-1,0,no
406,58,married,tertiary,no,0,no,no,unknown,6,393,1,-1,0,no
407,46,divorced,primary,no,1927,yes,no,unknown,6,241,3,-1,0,no
408,38,married,secondary,no,284,yes,no,unknown,6,483,1,-1,0,no
409,46,married,secondary,no,1660,yes,no,unknown,6,259,1,-1,0,no
410,32,single,secondary,no,406,yes,no,unknown,6,227,1,-1,0,no
411,51,married,primary,no,230,yes,no,unknown,6,673,1,-1,0,no
412,39,single,secondary,no,-25,yes,no,unknown,6,576,1,-1,0,no
413,48,married,secondary,no,182,yes,no,unknown,6,180,2,-1,0,no
414,36,married,tertiary,no,1169,yes,no,unknown,6,168,2,-1,0,no
415,34,divorced,secondary,no,67,yes,no,unknown,6,90,1,-1,0,no
416,40,married,secondary,no,77,no,no,unknown,6,505,1,-1,0,no
417,43,married,secondary,no,0,yes,no,unknown,6,245,1,-1,0,no
418,52,divorced,primary,no,55,yes,yes,unknown,6,186,1,-1,0,no
419,33,married,secondary,yes,72,yes,no,unknown,6,623,1,-1,0,no
420,49,single,tertiary,no,163,yes,no,unknown,6,496,3,-1,0,no
421,32,single,tertiary,no,151,yes,no,unknown,6,118,1,-1,0,no
422,39,single,secondary,no,113,yes,no,unknown,6,342,1,-1,0,no
423,40,married,secondary,no,0,yes,no,unknown,6,225,1,-1,0,no
424,38,single,tertiary,no,9,yes,no,unknown,6,185,3,-1,0,no
425,43,married,secondary,no,375,yes,no,unknown,6,196,2,-1,0,no
426,39,married,secondary,no,1142,yes,no,unknown,6,276,1,-1,0,no
427,54,married,primary,no,2102,yes,no,unknown,6,76,1,-1,0,no
428,38,single,tertiary,no,4325,yes,no,unknown,6,87,1,-1,0,no
429,40,married,secondary,no,217,yes,no,unknown,6,195,1,-1,0,no
430,55,married,secondary,no,131,yes,no,unknown,6,744,1,-1,0,no
431,42,married,tertiary,no,1680,yes,no,unknown,6,765,1,-1,0,no
432,39,married,secondary,no,0,yes,no,unknown,6,262,1,-1,0,no
433,40,married,primary,no,46,yes,no,unknown,6,119,1,-1,0,no
434,32,married,secondary,no,320,yes,no,unknown,6,198,2,-1,0,no
435,55,married,secondary,no,183,yes,no,unknown,6,150,1,-1,0,no
436,45,married,secondary,no,39,no,no,unknown,6,241,1,-1,0,no
437,35,single,tertiary,no,560,yes,no,unknown,6,181,1,-1,0,no
438,58,divorced,secondary,no,469,no,no,unknown,6,196,1,-1,0,no
439,35,married,secondary,no,530,yes,no,unknown,6,149,1,-1,0,no
440,49,married,primary,no,61,yes,no,unknown,6,246,1,-1,0,no
441,34,single,tertiary,no,242,yes,no,unknown,6,112,1,-1,0,no
442,36,married,secondary,no,139,yes,no,unknown,6,309,2,-1,0,no
443,24,single,secondary,no,0,yes,no,unknown,6,278,1,-1,0,no
444,34,married,secondary,no,367,yes,no,unknown,6,140,1,-1,0,no
445,51,divorced,secondary,no,228,yes,no,unknown,6,136,1,-1,0,no
446,39,single,unknown,no,45248,yes,no,unknown,6,1623,1,-1,0,yes
447,50,married,unknown,no,-84,yes,no,unknown,6,101,1,-1,0,no
448,32,single,secondary,no,310,yes,no,unknown,6,144,1,-1,0,no
449,42,married,unknown,no,132,yes,no,unknown,6,238,1,-1,0,no
450,50,married,secondary,no,797,yes,no,unknown,6,354,1,-1,0,no
451,40,married,secondary,no,71,no,no,unknown,6,79,1,-1,0,no
452,46,divorced,unknown,no,2,yes,no,unknown,6,187,1,-1,0,no
453,37,married,tertiary,no,231,yes,yes,unknown,6,451,2,-1,0,no
454,34,married,secondary,no,270,yes,yes,unknown,6,159,1,-1,0,no
455,44,married,secondary,no,274,yes,yes,unknown,6,409,1,-1,0,no
456,40,single,secondary,no,-109,yes,yes,unknown,6,170,1,-1,0,no
457,37,married,secondary,no,1,yes,no,unknown,6,608,1,-1,0,yes
458,33,single,secondary,yes,-60,no,no,unknown,6,243,1,-1,0,no
459,35,married,secondary,no,89,yes,no,unknown,6,145,2,-1,0,no
460,58,divorced,secondary,no,-11,no,no,unknown,6,112,1,-1,0,no
461,39,married,primary,no,0,yes,no,unknown,6,262,2,-1,0,no
462,43,married,secondary,no,-509,yes,no,unknown,6,124,1,-1,0,no
463,39,married,primary,no,408,yes,no,unknown,6,53,1,-1,0,no
464,36,single,primary,no,58,yes,no,unknown,6,134,1,-1,0,no
465,57,single,secondary,no,1640,no,yes,unknown,6,204,4,-1,0,no
466,36,single,secondary,no,20,yes,no,unknown,6,186,1,-1,0,no
467,50,married,primary,no,71,yes,no,unknown,6,678,1,-1,0,no
468,55,married,secondary,no,52,yes,no,unknown,6,182,1,-1,0,no
469,44,married,tertiary,no,292,yes,no,unknown,6,162,1,-1,0,no
470,44,divorced,secondary,no,424,yes,no,unknown,6,27,1,-1,0,no
471,39,single,primary,no,109,yes,no,unknown,6,699,3,-1,0,no
472,46,married,unknown,no,1044,yes,no,unknown,6,43,1,-1,0,no
473,39,married,secondary,no,983,yes,no,unknown,6,97,1,-1,0,no
474,34,married,secondary,no,869,no,no,unknown,6,1677,1,-1,0,yes
475,40,married,primary,no,668,yes,no,unknown,6,283,2,-1,0,no
476,50,married,tertiary,no,964,yes,no,unknown,6,323,1,-1,0,no
477,31,single,secondary,no,301,yes,no,unknown,6,82,1,-1,0,no
478,37,single,secondary,no,140,yes,no,unknown,6,310,1,-1,0,no
479,39,single,secondary,no,1877,yes,no,unknown,6,185,1,-1,0,no
480,51,married,primary,no,1127,yes,no,unknown,6,47,1,-1,0,no
481,41,married,secondary,no,871,yes,no,unknown,6,145,1,-1,0,no
482,41,married,secondary,no,767,yes,yes,unknown,6,204,1,-1,0,no
483,43,married,secondary,no,0,no,no,unknown,6,187,1,-1,0,no
484,30,single,secondary,no,209,yes,no,unknown,6,30,2,-1,0,no
485,54,divorced,primary,no,0,no,no,unknown,6,472,1,-1,0,no
486,43,divorced,secondary,no,110,yes,yes,unknown,6,448,1,-1,0,no
487,59,divorced,tertiary,no,-76,yes,yes,unknown,6,264,1,-1,0,no
488,47,married,unknown,no,178,yes,no,unknown,6,169,1,-1,0,no
489,40,married,primary,no,-66,yes,no,unknown,6,288,1,-1,0,no
490,32,married,secondary,no,0,yes,no,unknown,6,176,2,-1,0,no
491,29,married,secondary,no,1,yes,no,unknown,6,215,1,-1,0,no
492,36,married,secondary,no,0,yes,no,unknown,6,337,1,-1,0,no
493,55,married,tertiary,no,5345,no,no,unknown,6,278,1,-1,0,no
494,30,divorced,secondary,no,-209,yes,no,unknown,6,188,2,-1,0,no
495,39,single,secondary,no,0,yes,no,unknown,6,174,2,-1,0,no
496,39,divorced,secondary,no,42,yes,no,unknown,6,226,2,-1,0,no
497,50,divorced,secondary,no,41,yes,no,unknown,6,190,1,-1,0,no
498,44,married,secondary,no,-99,yes,no,unknown,6,111,2,-1,0,no
499,37,single,secondary,no,17,yes,no,unknown,6,164,1,-1,0,no
500,46,married,primary,no,276,yes,yes,unknown,6,157,2,-1,0,no
501,32,single,unknown,no,-170,no,no,unknown,6,46,1,-1,0,no
502,37,single,tertiary,no,230,yes,yes,unknown,6,374,1,-1,0,no
503,29,married,secondary,no,9,yes,no,unknown,6,349,1,-1,0,no
504,41,married,secondary,no,946,yes,no,unknown,6,325,1,-1,0,no
505,45,married,primary,no,1297,yes,no,unknown,6,233,2,-1,0,no
506,57,divorced,secondary,no,-331,yes,no,unknown,6,531,1,-1,0,no
507,48,single,secondary,no,44,yes,no,unknown,6,153,1,-1,0,no
508,60,married,secondary,yes,15,no,no,unknown,6,80,1,-1,0,no
509,26,single,secondary,no,712,yes,no,unknown,6,232,1,-1,0,no
510,58,married,secondary,no,5435,yes,no,unknown,6,118,1,-1,0,no
511,34,married,secondary,no,507,yes,no,unknown,6,190,1,-1,0,no
512,55,divorced,secondary,no,387,yes,no,unknown,6,918,1,-1,0,yes
513,41,married,primary,no,0,yes,yes,unknown,6,238,1,-1,0,no
514,50,divorced,secondary,no,1716,yes,no,unknown,6,82,1,-1,0,no
515,49,married,secondary,no,167,yes,yes,unknown,6,198,3,-1,0,no
516,44,married,unknown,no,40,no,yes,unknown,6,160,2,-1,0,no
517,44,married,primary,no,148,yes,no,unknown,6,211,1,-1,0,no
518,31,married,secondary,no,17,yes,yes,unknown,6,120,1,-1,0,no
519,34,single,tertiary,no,1011,yes,no,unknown,6,136,1,-1,0,no
520,46,single,unknown,no,1527,yes,no,unknown,6,269,1,-1,0,no
521,42,married,tertiary,no,744,no,no,unknown,6,157,1,-1,0,no
522,52,married,secondary,no,484,yes,no,unknown,6,128,1,-1,0,no
523,29,single,tertiary,no,0,yes,no,unknown,6,211,1,-1,0,no
524,53,married,primary,no,136,yes,no,unknown,6,267,2,-1,0,no
525,43,married,secondary,no,1335,yes,no,unknown,6,371,2,-1,0,no
526,38,married,secondary,no,517,yes,no,unknown,6,288,2,-1,0,no
527,46,married,tertiary,no,459,yes,no,unknown,6,221,1,-1,0,no
528,48,divorced,unknown,no,549,yes,no,unknown,6,427,1,-1,0,no
529,30,divorced,secondary,no,83,yes,yes,unknown,6,310,1,-1,0,no
530,44,married,primary,no,213,no,no,unknown,6,158,1,-1,0,no
531,31,married,primary,no,203,yes,no,unknown,6,604,3,-1,0,no
532,42,single,secondary,no,518,yes,no,unknown,6,198,1,-1,0,no
533,40,single,tertiary,no,3877,yes,no,unknown,6,145,1,-1,0,no
534,52,married,secondary,no,1236,yes,no,unknown,6,247,1,-1,0,no
535,45,divorced,secondary,no,756,yes,no,unknown,6,179,2,-1,0,no
536,48,married,secondary,no,157,yes,no,unknown,6,73,1,-1,0,no
537,45,married,primary,no,-66,yes,no,unknown,6,263,2,-1,0,no
538,34,married,unknown,no,245,yes,no,unknown,6,13,1,-1,0,no
539,34,married,primary,no,-144,yes,no,unknown,6,79,2,-1,0,no
540,46,married,secondary,no,71,yes,no,unknown,6,416,1,-1,0,no
541,49,divorced,secondary,no,505,yes,no,unknown,6,162,1,-1,0,no
542,50,married,primary,no,249,yes,no,unknown,6,129,1,-1,0,no
543,34,single,secondary,no,0,yes,no,unknown,6,150,1,-1,0,no
544,40,single,secondary,no,11,yes,no,unknown,6,43,1,-1,0,no
545,36,married,secondary,no,639,yes,no,unknown,6,191,1,-1,0,no
546,59,divorced,unknown,no,124,yes,no,unknown,6,26,1,-1,0,no
547,45,married,secondary,no,82,yes,no,unknown,6,250,1,-1,0,no
548,36,married,tertiary,no,107,yes,no,unknown,6,146,1,-1,0,no
549,56,married,secondary,no,473,yes,no,unknown,6,416,1,-1,0,no
550,42,divorced,secondary,no,372,yes,yes,unknown,6,121,2,-1,0,no
551,30,married,secondary,no,46,yes,no,unknown,6,114,2,-1,0,no
552,30,single,tertiary,no,34,yes,no,unknown,6,289,1,-1,0,no
553,47,married,unknown,no,935,yes,no,unknown,6,225,1,-1,0,no
554,33,married,secondary,no,-10,yes,no,unknown,6,123,1,-1,0,no
555,36,married,secondary,no,-106,yes,no,unknown,6,130,2,-1,0,no
556,39,divorced,primary,no,471,yes,no,unknown,6,161,2,-1,0,no
557,56,divorced,secondary,no,778,yes,no,unknown,6,149,2,-1,0,no
558,39,divorced,unknown,no,170,yes,no,unknown,6,268,2,-1,0,no
559,42,married,secondary,no,315,yes,no,unknown,6,259,2,-1,0,no
560,52,married,secondary,no,3165,no,no,unknown,6,26,1,-1,0,no
561,36,divorced,secondary,no,131,yes,no,unknown,6,153,1,-1,0,no
562,35,married,secondary,yes,204,yes,no,unknown,6,424,2,-1,0,no
563,47,married,secondary,no,83,yes,no,unknown,6,179,2,-1,0,no
564,59,divorced,secondary,no,0,yes,yes,unknown,6,97,1,-1,0,no
565,57,married,primary,no,5431,yes,yes,unknown,6,383,1,-1,0,no
566,38,married,unknown,no,1759,yes,no,unknown,6,440,1,-1,0,no
567,46,married,secondary,no,-125,yes,no,unknown,6,23,1,-1,0,no
568,34,married,secondary,no,0,no,no,unknown,6,195,1,-1,0,no
569,28,single,secondary,no,5090,yes,no,unknown,6,1297,3,-1,0,yes
570,38,married,unknown,no,573,yes,no,unknown,6,87,1,-1,0,no
571,56,married,secondary,no,1602,yes,no,unknown,6,427,1,-1,0,no
572,41,single,primary,yes,-137,yes,yes,unknown,6,189,1,-1,0,no
573,52,married,unknown,no,0,no,no,unknown,6,195,1,-1,0,no
574,54,married,secondary,no,193,no,no,unknown,6,179,1,-1,0,no
575,61,married,secondary,no,195,yes,yes,unknown,6,179,1,-1,0,no
576,53,married,secondary,no,288,no,no,unknown,6,69,1,-1,0,no
577,47,married,secondary,no,19,yes,no,unknown,6,105,2,-1,0,no
578,53,married,primary,no,25,yes,no,unknown,6,266,3,-1,0,no
579,46,married,secondary,no,216,yes,no,unknown,6,524,2,-1,0,no
580,39,divorced,primary,no,190,yes,yes,unknown,6,96,2,-1,0,no
581,56,divorced,secondary,no,99,yes,no,unknown,6,155,2,-1,0,no
582,55,divorced,primary,no,2298,yes,no,unknown,6,162,2,-1,0,no
583,44,married,tertiary,no,17,yes,no,unknown,6,352,2,-1,0,no
584,37,married,primary,no,0,yes,no,unknown,6,76,4,-1,0,no
585,35,married,primary,no,0,yes,no,unknown,6,154,2,-1,0,no
586,55,married,secondary,no,840,yes,no,unknown,6,310,2,-1,0,no
587,37,married,secondary,no,358,yes,no,unknown,6,390,3,-1,0,no
588,30,single,secondary,no,0,yes,no,unknown,6,369,1,-1,0,no
589,37,married,primary,no,-325,yes,yes,unknown,6,112,2,-1,0,no
590,36,single,secondary,no,-15,yes,no,unknown,6,341,3,-1,0,no
591,38,married,secondary,no,581,yes,no,unknown,6,79,1,-1,0,no
592,41,divorced,primary,no,4070,yes,no,unknown,6,140,2,-1,0,no
593,48,married,secondary,no,74,no,yes,unknown,6,315,1,-1,0,no
594,55,divorced,secondary,no,141,yes,no,unknown,6,262,2,-1,0,no
595,28,divorced,secondary,no,89,no,no,unknown,6,174,2,-1,0,no
596,54,married,secondary,yes,0,yes,no,unknown,6,138,3,-1,0,no
597,30,married,secondary,no,450,no,no,unknown,6,526,2,-1,0,no
598,48,married,tertiary,no,310,no,no,unknown,6,135,1,-1,0,no
599,31,married,secondary,no,0,yes,no,unknown,6,36,5,-1,0,no
600,38,married,secondary,no,384,yes,no,unknown,6,1906,3,-1,0,no
601,37,married,secondary,no,395,yes,no,unknown,6,219,2,-1,0,no
602,37,single,unknown,no,-118,yes,no,unknown,6,147,2,-1,0,no
603,56,married,primary,no,5,yes,yes,unknown,6,407,2,-1,0,no
604,51,married,secondary,no,50,yes,yes,unknown,6,121,1,-1,0,no
605,39,married,secondary,no,285,yes,yes,unknown,6,209,1,-1,0,no
606,49,married,unknown,no,15,no,no,unknown,6,92,2,-1,0,no
607,51,married,primary,no,653,yes,yes,unknown,6,208,1,-1,0,no
608,43,married,secondary,no,918,yes,no,unknown,6,193,1,-1,0,no
609,32,married,secondary,no,243,yes,yes,unknown,6,144,1,-1,0,no
610,29,single,tertiary,no,405,yes,no,unknown,6,65,1,-1,0,no
611,48,divorced,tertiary,no,1328,yes,no,unknown,6,339,1,-1,0,no
612,55,married,primary,no,255,yes,no,unknown,6,285,1,-1,0,no
613,53,married,secondary,no,3397,yes,no,unknown,6,231,1,-1,0,no
614,47,married,unknown,no,2106,yes,no,unknown,6,168,1,-1,0,no
615,39,married,tertiary,no,2877,yes,no,unknown,6,278,1,-1,0,no
616,31,single,tertiary,no,60,yes,yes,unknown,6,389,1,-1,0,no
617,39,married,primary,no,2226,yes,no,unknown,6,158,1,-1,0,no
618,40,married,primary,no,2880,yes,no,unknown,6,145,2,-1,0,no
619,40,single,unknown,no,-5,yes,no,unknown,6,78,2,-1,0,no
620,48,married,secondary,no,147,no,no,unknown,6,142,3,-1,0,no
621,33,divorced,secondary,no,7,yes,yes,unknown,6,87,1,-1,0,no
622,40,married,secondary,no,109,yes,no,unknown,6,147,2,-1,0,no
623,59,married,primary,no,-119,yes,no,unknown,6,289,1,-1,0,no
624,30,married,secondary,no,484,yes,no,unknown,6,703,1,-1,0,yes
625,31,single,tertiary,no,1852,yes,no,unknown,6,170,3,-1,0,no
626,35,married,secondary,no,533,yes,no,unknown,6,802,1,-1,0,no
627,54,divorced,secondary,no,21,yes,no,unknown,6,381,2,-1,0,no
628,34,single,unknown,no,2434,yes,no,unknown,6,218,4,-1,0,no
629,32,married,secondary,no,90,yes,yes,unknown,6,57,2,-1,0,no
630,56,divorced,unknown,no,4246,yes,no,unknown,6,304,2,-1,0,no
631,32,single,tertiary,no,395,yes,no,unknown,6,241,3,-1,0,no
632,42,married,primary,no,15,yes,no,unknown,6,230,1,-1,0,no
633,33,married,tertiary,no,85,no,no,unknown,6,262,3,-1,0,no
634,52,married,tertiary,no,-184,yes,yes,unknown,6,392,2,-1,0,no
635,52,married,secondary,no,660,no,no,unknown,6,201,2,-1,0,no
636,52,divorced,primary,yes,-183,yes,no,unknown,6,145,1,-1,0,no
637,30,divorced,secondary,no,1144,yes,no,unknown,6,252,1,-1,0,no
638,44,divorced,secondary,no,1,yes,no,unknown,6,235,4,-1,0,no
639,35,married,secondary,no,69,yes,yes,unknown,6,235,2,-1,0,no
640,55,single,secondary,no,220,yes,no,unknown,6,328,2,-1,0,no
641,33,married,primary,no,332,yes,no,unknown,6,116,2,-1,0,no
642,37,single,secondary,no,240,yes,no,unknown,6,246,1,-1,0,no
643,42,single,secondary,no,0,yes,no,unknown,6,293,1,-1,0,no
644,43,married,secondary,no,0,yes,no,unknown,6,37,2,-1,0,no
645,38,married,tertiary,no,898,yes,no,unknown,6,132,2,-1,0,no
646,37,married,secondary,no,123,yes,yes,unknown,6,530,2,-1,0,no
647,31,single,secondary,no,252,yes,no,unknown,6,175,3,-1,0,no
648,41,married,tertiary,no,65,yes,no,unknown,6,524,2,-1,0,no
649,41,married,secondary,no,-366,yes,yes,unknown,6,29,3,-1,0,no
650,29,single,secondary,no,209,yes,no,unknown,6,311,2,-1,0,no
651,38,single,secondary,no,221,yes,no,unknown,6,211,2,-1,0,no
652,44,divorced,tertiary,no,4,yes,no,unknown,6,312,3,-1,0,no
653,39,married,secondary,no,104,yes,no,unknown,6,412,1,-1,0,no
654,28,single,secondary,no,312,yes,no,unknown,6,392,1,-1,0,no
655,33,married,secondary,no,-349,yes,no,unknown,6,191,1,-1,0,no
656,41,married,unknown,no,4,no,no,unknown,6,284,2,-1,0,no
657,40,married,primary,no,-322,yes,yes,unknown,6,144,1,-1,0,no
658,29,married,secondary,no,-150,yes,no,unknown,6,328,1,-1,0,no
659,38,married,unknown,no,1349,yes,no,unknown,6,100,1,-1,0,no
660,32,married,tertiary,no,281,yes,no,unknown,6,226,1,-1,0,no
661,45,married,secondary,no,1259,yes,no,unknown,6,507,1,-1,0,no
662,33,single,secondary,no,101,yes,no,unknown,6,392,1,-1,0,no
663,34,married,secondary,no,848,yes,no,unknown,6,684,2,-1,0,no
664,41,married,unknown,no,89,yes,no,unknown,6,333,2,-1,0,no
665,41,married,secondary,no,140,yes,no,unknown,6,311,3,-1,0,no
666,35,single,secondary,no,148,yes,no,unknown,6,128,2,-1,0,no
667,40,single,secondary,no,200,yes,no,unknown,6,322,2,-1,0,no
668,60,married,primary,no,46,yes,no,unknown,6,202,4,-1,0,no
669,47,divorced,secondary,no,201,yes,no,unknown,6,92,2,-1,0,no
670,46,married,primary,no,530,yes,no,unknown,6,739,3,-1,0,no
671,31,single,secondary,no,0,yes,no,unknown,6,273,2,-1,0,no
672,49,married,secondary,no,1,yes,no,unknown,6,260,3,-1,0,no
673,29,married,secondary,no,43,yes,no,unknown,6,268,2,-1,0,no
674,31,single,tertiary,no,-173,yes,no,unknown,6,396,2,-1,0,no
675,38,married,tertiary,no,389,yes,no,unknown,6,262,1,-1,0,no
676,37,married,primary,no,215,yes,yes,unknown,6,308,3,-1,0,no
677,35,married,secondary,no,-131,yes,no,unknown,6,467,2,-1,0,no
678,31,single,secondary,no,783,yes,no,unknown,6,320,1,-1,0,no
679,41,married,secondary,no,0,yes,no,unknown,6,160,3,-1,0,no
680,46,married,unknown,no,80,yes,no,unknown,6,245,2,-1,0,no
681,40,divorced,secondary,no,105,yes,no,unknown,6,189,2,-1,0,no
682,29,married,secondary,no,182,yes,yes,unknown,6,477,1,-1,0,no
683,49,married,secondary,no,82,yes,no,unknown,6,310,1,-1,0,no
684,42,married,tertiary,no,0,yes,no,unknown,6,65,3,-1,0,no
685,54,married,secondary,no,510,yes,no,unknown,6,196,2,-1,0,no
686,40,single,tertiary,no,242,yes,no,unknown,6,221,2,-1,0,no
687,53,married,secondary,no,244,yes,yes,unknown,6,197,2,-1,0,no
688,49,married,tertiary,no,92,yes,no,unknown,6,221,2,-1,0,no
689,40,married,primary,yes,0,yes,no,unknown,6,64,2,-1,0,no
690,29,single,secondary,no,948,yes,no,unknown,6,75,2,-1,0,no
691,36,married,primary,no,23,yes,no,unknown,6,400,2,-1,0,no
692,37,married,secondary,no,710,yes,no,unknown,6,378,3,-1,0,no
693,39,married,secondary,no,1205,yes,no,unknown,6,118,2,-1,0,no
694,36,married,secondary,no,368,yes,yes,unknown,6,1597,2,-1,0,yes
695,44,married,tertiary,no,1631,yes,no,unknown,6,346,2,-1,0,no
696,40,married,secondary,no,6,yes,no,unknown,6,60,3,-1,0,no
697,49,married,secondary,no,26,yes,no,unknown,6,276,2,-1,0,no
698,30,single,unknown,no,-48,yes,no,unknown,6,152,2,-1,0,no
699,57,married,tertiary,no,2142,yes,no,unknown,6,251,3,-1,0,no
700,24,single,secondary,no,77,yes,yes,unknown,6,390,2,-1,0,no
701,46,married,unknown,no,401,yes,no,unknown,6,306,2,-1,0,no
702,33,married,secondary,no,21,no,no,unknown,6,189,3,-1,0,no
703,43,divorced,secondary,no,0,yes,no,unknown,6,125,2,-1,0,no
704,43,single,secondary,no,-497,yes,no,unknown,6,234,2,-1,0,no
705,40,divorced,primary,no,369,no,no,unknown,6,79,2,-1,0,no
706,44,single,unknown,no,78,yes,no,unknown,6,13,6,-1,0,no
707,35,single,tertiary,no,226,yes,yes,unknown,6,283,3,-1,0,no
708,47,married,secondary,no,503,yes,no,unknown,6,109,2,-1,0,no
709,33,married,secondary,no,372,yes,no,unknown,6,132,2,-1,0,no
710,31,married,secondary,no,0,yes,yes,unknown,6,144,2,-1,0,no
711,40,divorced,secondary,no,0,yes,no,unknown,6,121,2,-1,0,no
712,36,married,tertiary,no,125,yes,no,unknown,6,95,3,-1,0,no
713,56,divorced,primary,no,4,yes,no,unknown,6,31,3,-1,0,no
714,40,single,unknown,no,419,yes,no,unknown,6,112,3,-1,0,no
715,41,divorced,secondary,no,322,yes,no,unknown,6,87,4,-1,0,no
716,53,married,secondary,no,303,yes,no,unknown,6,593,2,-1,0,no
717,39,married,secondary,no,607,yes,no,unknown,6,99,2,-1,0,no
718,44,divorced,secondary,no,579,yes,no,unknown,6,198,2,-1,0,no
719,38,married,secondary,no,3047,yes,no,unknown,6,285,2,-1,0,no
720,54,divorced,secondary,no,83,yes,no,unknown,6,190,3,-1,0,no
721,58,married,tertiary,no,68,yes,no,unknown,6,172,5,-1,0,no
722,52,married,primary,no,58,yes,no,unknown,6,213,3,-1,0,no
723,28,single,secondary,no,251,yes,no,unknown,6,178,2,-1,0,no
724,36,married,secondary,no,688,yes,no,unknown,6,174,2,-1,0,no
725,60,married,primary,no,364,yes,no,unknown,6,631,2,-1,0,no
726,42,divorced,secondary,no,55,yes,no,unknown,6,176,5,-1,0,no
727,42,married,secondary,no,101,yes,no,unknown,6,32,3,-1,0,no
